MaSuDungDichVu,MaDichVu,MaPhongDuocDat,ThoiGian,SoLuong,ThanhTien
SDV076772,SVC002,PDD030612,2025-02-08,1,120000
SDV076773,SVC004,PDD030607,2025-02-08,2,2400000
SDV076774,SVC021,PDD030616,2025-02-08,2,0
SDV076775,SVC001,PDD030617,2025-02-08,1,300000
SDV076776,SVC021,PDD030604,2025-02-08,2,0
SDV076777,SVC010,PDD030603,2025-02-08,3,600000
SDV076778,SVC023,PDD030619,2025-02-08,1,300000
SDV076779,SVC006,PDD030602,2025-02-08,3,900000
SDV076780,SVC022,PDD030620,2025-02-08,1,0
SDV076781,SVC016,PDD030597,2025-02-08,1,20000
SDV076782,SVC002,PDD030596,2025-02-08,3,360000
SDV076783,SVC024,PDD030596,2025-02-08,1,100000
SDV076784,SVC001,PDD030596,2025-02-08,2,600000
SDV076785,SVC006,PDD030595,2025-02-08,2,600000
SDV076786,SVC004,PDD030591,2025-02-08,2,2400000
SDV076787,SVC024,PDD030631,2025-02-08,2,200000
SDV076788,SVC003,PDD030589,2025-02-08,3,0
SDV076789,SVC002,PDD030589,2025-02-08,1,120000
SDV076790,SVC008,PDD030637,2025-02-08,2,0
SDV076791,SVC015,PDD030536,2025-02-08,2,0
SDV076792,SVC001,PDD030756,2025-02-08,1,300000
SDV076793,SVC017,PDD030512,2025-02-08,3,1500000
SDV076794,SVC012,PDD030788,2025-02-08,1,500000
SDV076795,SVC019,PDD030756,2025-02-08,1,100000
SDV076796,SVC006,PDD030788,2025-02-08,3,900000
SDV076797,SVC006,PDD030530,2025-02-08,3,900000
SDV076798,SVC003,PDD030512,2025-02-08,2,0
SDV076799,SVC003,PDD030519,2025-02-08,2,0
SDV076800,SVC015,PDD030680,2025-02-08,3,0
SDV076801,SVC009,PDD030677,2025-02-08,3,0
SDV076802,SVC013,PDD030684,2025-02-08,3,450000
SDV076803,SVC017,PDD030684,2025-02-08,3,1500000
SDV076804,SVC005,PDD030790,2025-02-08,3,2400000
SDV076805,SVC024,PDD030790,2025-02-08,2,200000
SDV076806,SVC001,PDD030517,2025-02-08,3,900000
SDV076807,SVC012,PDD030513,2025-02-08,2,1000000
SDV076808,SVC005,PDD030681,2025-02-08,3,2400000
SDV076809,SVC004,PDD030681,2025-02-08,1,1200000
SDV076810,SVC022,PDD030513,2025-02-08,1,0
SDV076811,SVC011,PDD030788,2025-02-08,1,350000
SDV076812,SVC002,PDD030787,2025-02-08,2,240000
SDV076813,SVC014,PDD030681,2025-02-08,3,9000000
SDV076814,SVC023,PDD030675,2025-02-08,1,300000
SDV076815,SVC015,PDD030690,2025-02-08,1,0
SDV076816,SVC005,PDD030785,2025-02-08,3,2400000
SDV076817,SVC012,PDD030690,2025-02-08,2,1000000
SDV076818,SVC020,PDD030825,2025-02-09,3,0
SDV076819,SVC015,PDD030867,2025-02-09,1,0
SDV076820,SVC018,PDD030861,2025-02-09,1,2000000
SDV076821,SVC021,PDD030791,2025-02-09,2,0
SDV076822,SVC004,PDD030835,2025-02-09,3,3600000
SDV076823,SVC023,PDD030783,2025-02-09,1,300000
SDV076824,SVC004,PDD030864,2025-02-09,3,3600000
SDV076825,SVC020,PDD030873,2025-02-09,3,0
SDV076826,SVC021,PDD030837,2025-02-09,2,0
SDV076827,SVC015,PDD030838,2025-02-09,2,0
SDV076828,SVC021,PDD030864,2025-02-09,2,0
SDV076829,SVC008,PDD030838,2025-02-09,1,0
SDV076830,SVC024,PDD030822,2025-02-09,2,200000
SDV076831,SVC021,PDD030838,2025-02-09,3,0
SDV076832,SVC014,PDD030830,2025-02-09,3,9000000
SDV076833,SVC012,PDD030762,2025-02-09,3,1500000
SDV076834,SVC011,PDD030835,2025-02-09,2,700000
SDV076835,SVC004,PDD030836,2025-02-09,1,1200000
SDV076836,SVC017,PDD030824,2025-02-09,2,1000000
SDV076837,SVC019,PDD030864,2025-02-09,3,300000
SDV076838,SVC023,PDD030761,2025-02-09,3,900000
SDV076839,SVC010,PDD030761,2025-02-09,1,200000
SDV076840,SVC021,PDD030824,2025-02-09,2,0
SDV076841,SVC012,PDD030784,2025-02-09,3,1500000
SDV076842,SVC013,PDD030758,2025-02-09,1,150000
SDV076843,SVC021,PDD030758,2025-02-09,1,0
SDV076844,SVC009,PDD030826,2025-02-09,2,0
SDV076845,SVC016,PDD030836,2025-02-09,2,40000
SDV076846,SVC004,PDD030758,2025-02-09,2,2400000
SDV076847,SVC011,PDD030786,2025-02-09,2,700000
SDV076848,SVC001,PDD030786,2025-02-09,1,300000
SDV076849,SVC015,PDD030823,2025-02-09,3,0
SDV076850,SVC025,PDD030758,2025-02-09,1,250000
SDV076851,SVC015,PDD030799,2025-02-09,2,0
SDV076852,SVC023,PDD030822,2025-02-09,3,900000
SDV076853,SVC019,PDD030842,2025-02-09,1,100000
SDV076854,SVC010,PDD030842,2025-02-09,3,600000
SDV076855,SVC004,PDD030842,2025-02-09,2,2400000
SDV076856,SVC004,PDD030857,2025-02-09,3,3600000
SDV076857,SVC008,PDD030774,2025-02-09,1,0
SDV076858,SVC004,PDD030794,2025-02-09,1,1200000
SDV076859,SVC021,PDD030856,2025-02-09,2,0
SDV076860,SVC023,PDD030795,2025-02-09,2,600000
SDV076861,SVC005,PDD030797,2025-02-09,2,1600000
SDV076862,SVC020,PDD030798,2025-02-09,1,0
SDV076863,SVC013,PDD030842,2025-02-09,2,300000
SDV076864,SVC010,PDD030843,2025-02-09,2,400000
SDV076865,SVC006,PDD030844,2025-02-09,3,900000
SDV076866,SVC023,PDD030807,2025-02-09,1,300000
SDV076867,SVC021,PDD030847,2025-02-09,3,0
SDV076868,SVC013,PDD030848,2025-02-09,1,150000
SDV076869,SVC001,PDD030806,2025-02-09,2,600000
SDV076870,SVC014,PDD030849,2025-02-09,2,6000000
SDV076871,SVC007,PDD030851,2025-02-09,3,600000
SDV076872,SVC016,PDD030805,2025-02-09,1,20000
SDV076873,SVC023,PDD030776,2025-02-09,1,300000
SDV076874,SVC011,PDD030800,2025-02-09,1,350000
SDV076875,SVC025,PDD030844,2025-02-09,1,250000
SDV076876,SVC012,PDD030858,2025-02-09,2,1000000
SDV076877,SVC013,PDD030813,2025-02-09,3,450000
SDV076878,SVC023,PDD030813,2025-02-09,2,600000
SDV076879,SVC012,PDD030839,2025-02-09,3,1500000
SDV076880,SVC010,PDD030798,2025-02-09,1,200000
SDV076881,SVC020,PDD030820,2025-02-09,3,0
SDV076882,SVC009,PDD030840,2025-02-09,3,0
SDV076883,SVC021,PDD030840,2025-02-09,1,0
SDV076884,SVC021,PDD030840,2025-02-09,1,0
SDV076885,SVC010,PDD030769,2025-02-09,3,600000
SDV076886,SVC023,PDD030870,2025-02-09,1,300000
SDV076887,SVC021,PDD030869,2025-02-09,1,0
SDV076888,SVC019,PDD030771,2025-02-09,1,100000
SDV076889,SVC010,PDD030813,2025-02-09,2,400000
SDV076890,SVC010,PDD030793,2025-02-09,2,400000
SDV076891,SVC010,PDD030840,2025-02-09,1,200000
SDV076892,SVC001,PDD030772,2025-02-09,3,900000
SDV076893,SVC010,PDD030841,2025-02-09,1,200000
SDV076894,SVC005,PDD030794,2025-02-09,1,800000
SDV076895,SVC008,PDD030819,2025-02-09,1,0
SDV076896,SVC017,PDD030841,2025-02-09,3,1500000
SDV076897,SVC020,PDD030817,2025-02-09,1,0
SDV076898,SVC015,PDD030817,2025-02-09,3,0
SDV076899,SVC018,PDD030817,2025-02-09,1,2000000
SDV076900,SVC007,PDD030813,2025-02-09,3,600000
SDV076901,SVC020,PDD030772,2025-02-09,3,0
SDV076902,SVC006,PDD030817,2025-02-09,2,600000
SDV076903,SVC023,PDD030843,2025-02-09,3,900000
SDV076904,SVC016,PDD030686,2025-02-09,2,40000
SDV076905,SVC023,PDD030498,2025-02-09,2,600000
SDV076906,SVC022,PDD030697,2025-02-09,2,0
SDV076907,SVC003,PDD030699,2025-02-09,3,0
SDV076908,SVC019,PDD030703,2025-02-09,1,100000
SDV076909,SVC017,PDD030706,2025-02-09,3,1500000
SDV076910,SVC003,PDD030706,2025-02-09,1,0
SDV076911,SVC012,PDD030711,2025-02-09,3,1500000
SDV076912,SVC017,PDD030664,2025-02-09,1,500000
SDV076913,SVC004,PDD030712,2025-02-09,1,1200000
SDV076914,SVC007,PDD030712,2025-02-09,3,600000
SDV076915,SVC014,PDD030715,2025-02-09,1,3000000
SDV076916,SVC003,PDD030834,2025-02-09,2,0
SDV076917,SVC008,PDD030655,2025-02-09,1,0
SDV076918,SVC005,PDD030726,2025-02-09,2,1600000
SDV076919,SVC001,PDD030729,2025-02-09,1,300000
SDV076920,SVC010,PDD030729,2025-02-09,2,400000
SDV076921,SVC021,PDD030712,2025-02-09,1,0
SDV076922,SVC020,PDD030730,2025-02-09,1,0
SDV076923,SVC004,PDD030694,2025-02-09,1,1200000
SDV076924,SVC010,PDD030668,2025-02-09,3,600000
SDV076925,SVC016,PDD030673,2025-02-09,3,60000
SDV076926,SVC006,PDD030675,2025-02-09,2,600000
SDV076927,SVC013,PDD030533,2025-02-09,3,450000
SDV076928,SVC007,PDD030678,2025-02-09,3,600000
SDV076929,SVC017,PDD030678,2025-02-09,2,1000000
SDV076930,SVC025,PDD030533,2025-02-09,2,500000
SDV076931,SVC015,PDD030533,2025-02-09,3,0
SDV076932,SVC013,PDD030668,2025-02-09,3,450000
SDV076933,SVC023,PDD030681,2025-02-09,2,600000
SDV076934,SVC010,PDD030684,2025-02-09,1,200000
SDV076935,SVC015,PDD030534,2025-02-09,1,0
SDV076936,SVC015,PDD030685,2025-02-09,2,0
SDV076937,SVC003,PDD030670,2025-02-09,3,0
SDV076938,SVC005,PDD030610,2025-02-09,3,2400000
SDV076939,SVC015,PDD030687,2025-02-09,3,0
SDV076940,SVC021,PDD030668,2025-02-09,2,0
SDV076941,SVC024,PDD030534,2025-02-09,2,200000
SDV076942,SVC022,PDD030730,2025-02-09,1,0
SDV076943,SVC006,PDD030714,2025-02-09,2,600000
SDV076944,SVC007,PDD030730,2025-02-09,2,400000
SDV076945,SVC012,PDD030643,2025-02-09,3,1500000
SDV076946,SVC014,PDD030730,2025-02-09,3,9000000
SDV076947,SVC022,PDD030571,2025-02-09,3,0
SDV076948,SVC024,PDD030641,2025-02-09,2,200000
SDV076949,SVC019,PDD030582,2025-02-09,3,300000
SDV076950,SVC024,PDD030588,2025-02-09,3,300000
SDV076951,SVC012,PDD030739,2025-02-09,2,1000000
SDV076952,SVC009,PDD030591,2025-02-09,1,0
SDV076953,SVC016,PDD030626,2025-02-09,3,60000
SDV076954,SVC002,PDD030622,2025-02-09,3,360000
SDV076955,SVC013,PDD030616,2025-02-09,1,150000
SDV076956,SVC018,PDD030745,2025-02-09,3,6000000
SDV076957,SVC014,PDD030614,2025-02-09,2,6000000
SDV076958,SVC024,PDD030608,2025-02-09,3,300000
SDV076959,SVC025,PDD030743,2025-02-09,2,500000
SDV076960,SVC022,PDD030566,2025-02-09,1,0
SDV076961,SVC019,PDD030673,2025-02-09,1,100000
SDV076962,SVC008,PDD030647,2025-02-09,3,0
SDV076963,SVC020,PDD030735,2025-02-09,1,0
SDV076964,SVC015,PDD030653,2025-02-09,3,0
SDV076965,SVC023,PDD030650,2025-02-09,1,300000
SDV076966,SVC001,PDD030551,2025-02-09,3,900000
SDV076967,SVC020,PDD030650,2025-02-09,1,0
SDV076968,SVC015,PDD030736,2025-02-09,3,0
SDV076969,SVC007,PDD030647,2025-02-09,2,400000
SDV076970,SVC017,PDD030929,2025-02-10,2,1000000
SDV076971,SVC019,PDD030841,2025-02-10,1,100000
SDV076972,SVC015,PDD030851,2025-02-10,2,0
SDV076973,SVC008,PDD030836,2025-02-10,2,0
SDV076974,SVC005,PDD030935,2025-02-10,3,2400000
SDV076975,SVC022,PDD030931,2025-02-10,1,0
SDV076976,SVC005,PDD030852,2025-02-10,3,2400000
SDV076977,SVC005,PDD030945,2025-02-10,3,2400000
SDV076978,SVC010,PDD030947,2025-02-10,2,400000
SDV076979,SVC003,PDD030835,2025-02-10,2,0
SDV076980,SVC018,PDD030937,2025-02-10,3,6000000
SDV076981,SVC005,PDD030937,2025-02-10,1,800000
SDV076982,SVC016,PDD030937,2025-02-10,2,40000
SDV076983,SVC006,PDD030853,2025-02-10,1,300000
SDV076984,SVC003,PDD030852,2025-02-10,2,0
SDV076985,SVC010,PDD030935,2025-02-10,2,400000
SDV076986,SVC008,PDD030926,2025-02-10,3,0
SDV076987,SVC025,PDD030938,2025-02-10,1,250000
SDV076988,SVC019,PDD030935,2025-02-10,2,200000
SDV076989,SVC011,PDD030935,2025-02-10,3,1050000
SDV076990,SVC009,PDD030842,2025-02-10,1,0
SDV076991,SVC014,PDD030935,2025-02-10,1,3000000
SDV076992,SVC005,PDD030839,2025-02-10,3,2400000
SDV076993,SVC020,PDD030933,2025-02-10,3,0
SDV076994,SVC019,PDD030933,2025-02-10,3,300000
SDV076995,SVC003,PDD030937,2025-02-10,1,0
SDV076996,SVC025,PDD030849,2025-02-10,2,500000
SDV076997,SVC021,PDD030839,2025-02-10,3,0
SDV076998,SVC003,PDD030939,2025-02-10,3,0
SDV076999,SVC024,PDD030843,2025-02-10,3,300000
SDV077000,SVC010,PDD030932,2025-02-10,1,200000
SDV077001,SVC017,PDD030845,2025-02-10,1,500000
SDV077002,SVC004,PDD030846,2025-02-10,1,1200000
SDV077003,SVC006,PDD030940,2025-02-10,1,300000
SDV077004,SVC011,PDD030940,2025-02-10,1,350000
SDV077005,SVC017,PDD030931,2025-02-10,1,500000
SDV077006,SVC024,PDD030843,2025-02-10,2,200000
SDV077007,SVC008,PDD030933,2025-02-10,2,0
SDV077008,SVC002,PDD030877,2025-02-10,3,360000
SDV077009,SVC023,PDD030926,2025-02-10,2,600000
SDV077010,SVC013,PDD030900,2025-02-10,3,450000
SDV077011,SVC019,PDD030896,2025-02-10,2,200000
SDV077012,SVC014,PDD030872,2025-02-10,3,9000000
SDV077013,SVC003,PDD030895,2025-02-10,1,0
SDV077014,SVC001,PDD030894,2025-02-10,2,600000
SDV077015,SVC024,PDD030873,2025-02-10,2,200000
SDV077016,SVC015,PDD030894,2025-02-10,2,0
SDV077017,SVC014,PDD030890,2025-02-10,3,9000000
SDV077018,SVC009,PDD030890,2025-02-10,1,0
SDV077019,SVC007,PDD030889,2025-02-10,3,600000
SDV077020,SVC010,PDD030889,2025-02-10,1,200000
SDV077021,SVC007,PDD030873,2025-02-10,2,400000
SDV077022,SVC025,PDD030888,2025-02-10,3,750000
SDV077023,SVC020,PDD030888,2025-02-10,1,0
SDV077024,SVC021,PDD030901,2025-02-10,1,0
SDV077025,SVC023,PDD030874,2025-02-10,2,600000
SDV077026,SVC019,PDD030887,2025-02-10,1,100000
SDV077027,SVC013,PDD030885,2025-02-10,3,450000
SDV077028,SVC007,PDD030875,2025-02-10,1,200000
SDV077029,SVC012,PDD030885,2025-02-10,1,500000
SDV077030,SVC011,PDD030884,2025-02-10,3,1050000
SDV077031,SVC004,PDD030884,2025-02-10,1,1200000
SDV077032,SVC023,PDD030883,2025-02-10,3,900000
SDV077033,SVC019,PDD030875,2025-02-10,3,300000
SDV077034,SVC025,PDD030877,2025-02-10,1,250000
SDV077035,SVC007,PDD030877,2025-02-10,3,600000
SDV077036,SVC012,PDD030882,2025-02-10,3,1500000
SDV077037,SVC001,PDD030881,2025-02-10,3,900000
SDV077038,SVC015,PDD030878,2025-02-10,1,0
SDV077039,SVC014,PDD030877,2025-02-10,1,3000000
SDV077040,SVC001,PDD030874,2025-02-10,2,600000
SDV077041,SVC006,PDD030854,2025-02-10,2,600000
SDV077042,SVC018,PDD030869,2025-02-10,1,2000000
SDV077043,SVC014,PDD030903,2025-02-10,3,9000000
SDV077044,SVC010,PDD030858,2025-02-10,2,400000
SDV077045,SVC015,PDD030858,2025-02-10,3,0
SDV077046,SVC019,PDD030858,2025-02-10,3,300000
SDV077047,SVC021,PDD030860,2025-02-10,2,0
SDV077048,SVC003,PDD030925,2025-02-10,2,0
SDV077049,SVC018,PDD030923,2025-02-10,1,2000000
SDV077050,SVC005,PDD030921,2025-02-10,1,800000
SDV077051,SVC002,PDD030877,2025-02-10,2,240000
SDV077052,SVC022,PDD030920,2025-02-10,3,0
SDV077053,SVC016,PDD030861,2025-02-10,2,40000
SDV077054,SVC012,PDD030862,2025-02-10,3,1500000
SDV077055,SVC021,PDD030918,2025-02-10,2,0
SDV077056,SVC025,PDD030918,2025-02-10,3,750000
SDV077057,SVC023,PDD030862,2025-02-10,1,300000
SDV077058,SVC025,PDD030902,2025-02-10,3,750000
SDV077059,SVC004,PDD030918,2025-02-10,3,3600000
SDV077060,SVC014,PDD030918,2025-02-10,2,6000000
SDV077061,SVC013,PDD030916,2025-02-10,1,150000
SDV077062,SVC023,PDD030915,2025-02-10,3,900000
SDV077063,SVC016,PDD030866,2025-02-10,2,40000
SDV077064,SVC006,PDD030908,2025-02-10,2,600000
SDV077065,SVC018,PDD030906,2025-02-10,2,4000000
SDV077066,SVC019,PDD030906,2025-02-10,3,300000
SDV077067,SVC021,PDD030906,2025-02-10,2,0
SDV077068,SVC004,PDD030867,2025-02-10,1,1200000
SDV077069,SVC005,PDD030867,2025-02-10,1,800000
SDV077070,SVC005,PDD030905,2025-02-10,2,1600000
SDV077071,SVC019,PDD030905,2025-02-10,3,300000
SDV077072,SVC004,PDD030868,2025-02-10,2,2400000
SDV077073,SVC022,PDD030903,2025-02-10,1,0
SDV077074,SVC008,PDD030918,2025-02-10,1,0
SDV077075,SVC013,PDD030833,2025-02-10,1,150000
SDV077076,SVC021,PDD030610,2025-02-10,1,0
SDV077077,SVC013,PDD030619,2025-02-10,2,300000
SDV077078,SVC003,PDD030786,2025-02-10,2,0
SDV077079,SVC006,PDD030664,2025-02-10,3,900000
SDV077080,SVC008,PDD030787,2025-02-10,1,0
SDV077081,SVC009,PDD030791,2025-02-10,1,0
SDV077082,SVC016,PDD030668,2025-02-10,3,60000
SDV077083,SVC022,PDD030791,2025-02-10,1,0
SDV077084,SVC023,PDD030744,2025-02-10,2,600000
SDV077085,SVC021,PDD030792,2025-02-10,1,0
SDV077086,SVC007,PDD030793,2025-02-10,2,400000
SDV077087,SVC020,PDD030793,2025-02-10,3,0
SDV077088,SVC011,PDD030793,2025-02-10,3,1050000
SDV077089,SVC020,PDD030668,2025-02-10,2,0
SDV077090,SVC023,PDD030794,2025-02-10,3,900000
SDV077091,SVC011,PDD030669,2025-02-10,2,700000
SDV077092,SVC023,PDD030741,2025-02-10,1,300000
SDV077093,SVC024,PDD030670,2025-02-10,3,300000
SDV077094,SVC011,PDD030796,2025-02-10,1,350000
SDV077095,SVC019,PDD030740,2025-02-10,1,100000
SDV077096,SVC002,PDD030798,2025-02-10,2,240000
SDV077097,SVC012,PDD030756,2025-02-10,1,500000
SDV077098,SVC009,PDD030799,2025-02-10,3,0
SDV077099,SVC008,PDD030799,2025-02-10,2,0
SDV077100,SVC020,PDD030738,2025-02-10,3,0
SDV077101,SVC016,PDD030805,2025-02-10,2,40000
SDV077102,SVC009,PDD030805,2025-02-10,1,0
SDV077103,SVC008,PDD030664,2025-02-10,1,0
SDV077104,SVC005,PDD030660,2025-02-10,3,2400000
SDV077105,SVC001,PDD030783,2025-02-10,1,300000
SDV077106,SVC017,PDD030619,2025-02-10,1,500000
SDV077107,SVC018,PDD030760,2025-02-10,1,2000000
SDV077108,SVC014,PDD030760,2025-02-10,3,9000000
SDV077109,SVC009,PDD030646,2025-02-10,2,0
SDV077110,SVC016,PDD030760,2025-02-10,3,60000
SDV077111,SVC020,PDD030568,2025-02-10,1,0
SDV077112,SVC005,PDD030647,2025-02-10,1,800000
SDV077113,SVC009,PDD030750,2025-02-10,3,0
SDV077114,SVC018,PDD030641,2025-02-10,3,6000000
SDV077115,SVC019,PDD030763,2025-02-10,3,300000
SDV077116,SVC006,PDD030641,2025-02-10,3,900000
SDV077117,SVC025,PDD030653,2025-02-10,2,500000
SDV077118,SVC024,PDD030653,2025-02-10,3,300000
SDV077119,SVC021,PDD030673,2025-02-10,3,0
SDV077120,SVC009,PDD030768,2025-02-10,1,0
SDV077121,SVC023,PDD030653,2025-02-10,1,300000
SDV077122,SVC005,PDD030771,2025-02-10,3,2400000
SDV077123,SVC003,PDD030653,2025-02-10,2,0
SDV077124,SVC013,PDD030776,2025-02-10,1,150000
SDV077125,SVC023,PDD030779,2025-02-10,1,300000
SDV077126,SVC021,PDD030655,2025-02-10,3,0
SDV077127,SVC006,PDD030779,2025-02-10,1,300000
SDV077128,SVC019,PDD030779,2025-02-10,1,100000
SDV077129,SVC025,PDD030832,2025-02-10,2,500000
SDV077130,SVC019,PDD030783,2025-02-10,3,300000
SDV077131,SVC013,PDD030694,2025-02-10,3,450000
SDV077132,SVC005,PDD030655,2025-02-10,2,1600000
SDV077133,SVC006,PDD030769,2025-02-10,1,300000
SDV077134,SVC013,PDD030682,2025-02-10,1,150000
SDV077135,SVC005,PDD030751,2025-02-10,1,800000
SDV077136,SVC013,PDD030812,2025-02-10,2,300000
SDV077137,SVC011,PDD030686,2025-02-10,2,700000
SDV077138,SVC009,PDD030732,2025-02-10,2,0
SDV077139,SVC017,PDD030686,2025-02-10,2,1000000
SDV077140,SVC016,PDD030809,2025-02-10,2,40000
SDV077141,SVC013,PDD030732,2025-02-10,3,450000
SDV077142,SVC020,PDD030811,2025-02-10,1,0
SDV077143,SVC011,PDD030691,2025-02-10,1,350000
SDV077144,SVC005,PDD030690,2025-02-10,2,1600000
SDV077145,SVC010,PDD030819,2025-02-10,1,200000
SDV077146,SVC006,PDD030691,2025-02-10,2,600000
SDV077147,SVC024,PDD030691,2025-02-10,3,300000
SDV077148,SVC015,PDD030812,2025-02-10,1,0
SDV077149,SVC020,PDD030820,2025-02-10,1,0
SDV077150,SVC011,PDD030818,2025-02-10,2,700000
SDV077151,SVC019,PDD030819,2025-02-10,2,200000
SDV077152,SVC017,PDD030819,2025-02-10,3,1500000
SDV077153,SVC004,PDD030732,2025-02-10,3,3600000
SDV077154,SVC001,PDD030691,2025-02-10,3,900000
SDV077155,SVC008,PDD030811,2025-02-10,2,0
SDV077156,SVC004,PDD030808,2025-02-10,3,3600000
SDV077157,SVC005,PDD030819,2025-02-10,3,2400000
SDV077158,SVC010,PDD030826,2025-02-10,1,200000
SDV077159,SVC019,PDD030830,2025-02-10,3,300000
SDV077160,SVC013,PDD030703,2025-02-10,1,150000
SDV077161,SVC014,PDD030684,2025-02-10,1,3000000
SDV077162,SVC010,PDD030732,2025-02-10,1,200000
SDV077163,SVC008,PDD030825,2025-02-10,3,0
SDV077164,SVC024,PDD030825,2025-02-10,3,300000
SDV077165,SVC020,PDD030703,2025-02-10,1,0
SDV077166,SVC013,PDD030694,2025-02-10,3,450000
SDV077167,SVC023,PDD030823,2025-02-10,1,300000
SDV077168,SVC023,PDD030699,2025-02-10,2,600000
SDV077169,SVC009,PDD030823,2025-02-10,3,0
SDV077170,SVC002,PDD030823,2025-02-10,2,240000
SDV077171,SVC016,PDD030737,2025-02-10,2,40000
SDV077172,SVC012,PDD030808,2025-02-10,1,500000
SDV077173,SVC023,PDD030807,2025-02-10,1,300000
SDV077174,SVC009,PDD031000,2025-02-11,2,0
SDV077175,SVC013,PDD030998,2025-02-11,2,300000
SDV077176,SVC009,PDD030995,2025-02-11,2,0
SDV077177,SVC018,PDD031000,2025-02-11,1,2000000
SDV077178,SVC024,PDD030916,2025-02-11,3,300000
SDV077179,SVC024,PDD030908,2025-02-11,3,300000
SDV077180,SVC009,PDD030936,2025-02-11,2,0
SDV077181,SVC003,PDD030913,2025-02-11,2,0
SDV077182,SVC001,PDD030916,2025-02-11,1,300000
SDV077183,SVC015,PDD031000,2025-02-11,2,0
SDV077184,SVC022,PDD030673,2025-02-11,2,0
SDV077185,SVC023,PDD030934,2025-02-11,3,900000
SDV077186,SVC003,PDD030923,2025-02-11,1,0
SDV077187,SVC019,PDD030998,2025-02-11,2,200000
SDV077188,SVC008,PDD030923,2025-02-11,3,0
SDV077189,SVC006,PDD030921,2025-02-11,2,600000
SDV077190,SVC006,PDD030926,2025-02-11,2,600000
SDV077191,SVC012,PDD030921,2025-02-11,2,1000000
SDV077192,SVC014,PDD030997,2025-02-11,1,3000000
SDV077193,SVC015,PDD030684,2025-02-11,1,0
SDV077194,SVC018,PDD030927,2025-02-11,3,6000000
SDV077195,SVC019,PDD030995,2025-02-11,2,200000
SDV077196,SVC008,PDD030660,2025-02-11,3,0
SDV077197,SVC010,PDD030995,2025-02-11,2,400000
SDV077198,SVC005,PDD030995,2025-02-11,1,800000
SDV077199,SVC012,PDD030670,2025-02-11,3,1500000
SDV077200,SVC008,PDD030998,2025-02-11,3,0
SDV077201,SVC014,PDD030931,2025-02-11,1,3000000
SDV077202,SVC020,PDD030932,2025-02-11,2,0
SDV077203,SVC004,PDD030920,2025-02-11,2,2400000
SDV077204,SVC013,PDD030687,2025-02-11,3,450000
SDV077205,SVC011,PDD030688,2025-02-11,2,700000
SDV077206,SVC006,PDD030924,2025-02-11,2,600000
SDV077207,SVC018,PDD030933,2025-02-11,3,6000000
SDV077208,SVC003,PDD030929,2025-02-11,1,0
SDV077209,SVC003,PDD030997,2025-02-11,2,0
SDV077210,SVC012,PDD031003,2025-02-11,3,1500000
SDV077211,SVC002,PDD030940,2025-02-11,1,120000
SDV077212,SVC009,PDD030966,2025-02-11,2,0
SDV077213,SVC016,PDD030966,2025-02-11,3,60000
SDV077214,SVC018,PDD030966,2025-02-11,2,4000000
SDV077215,SVC018,PDD030966,2025-02-11,3,6000000
SDV077216,SVC002,PDD030965,2025-02-11,2,240000
SDV077217,SVC021,PDD030981,2025-02-11,3,0
SDV077218,SVC017,PDD030981,2025-02-11,2,1000000
SDV077219,SVC003,PDD030981,2025-02-11,2,0
SDV077220,SVC006,PDD030964,2025-02-11,3,900000
SDV077221,SVC018,PDD030982,2025-02-11,3,6000000
SDV077222,SVC005,PDD030982,2025-02-11,2,1600000
SDV077223,SVC024,PDD030963,2025-02-11,1,100000
SDV077224,SVC022,PDD030982,2025-02-11,3,0
SDV077225,SVC014,PDD030963,2025-02-11,3,9000000
SDV077226,SVC009,PDD030962,2025-02-11,3,0
SDV077227,SVC017,PDD030966,2025-02-11,3,1500000
SDV077228,SVC023,PDD030982,2025-02-11,1,300000
SDV077229,SVC020,PDD030967,2025-02-11,3,0
SDV077230,SVC021,PDD030981,2025-02-11,3,0
SDV077231,SVC011,PDD030975,2025-02-11,1,350000
SDV077232,SVC003,PDD030978,2025-02-11,1,0
SDV077233,SVC022,PDD030978,2025-02-11,3,0
SDV077234,SVC018,PDD030978,2025-02-11,2,4000000
SDV077235,SVC022,PDD030972,2025-02-11,3,0
SDV077236,SVC009,PDD030972,2025-02-11,3,0
SDV077237,SVC015,PDD030970,2025-02-11,3,0
SDV077238,SVC001,PDD030970,2025-02-11,2,600000
SDV077239,SVC014,PDD030970,2025-02-11,2,6000000
SDV077240,SVC007,PDD030970,2025-02-11,1,200000
SDV077241,SVC006,PDD030969,2025-02-11,3,900000
SDV077242,SVC018,PDD030969,2025-02-11,1,2000000
SDV077243,SVC002,PDD030969,2025-02-11,2,240000
SDV077244,SVC020,PDD030969,2025-02-11,2,0
SDV077245,SVC011,PDD030967,2025-02-11,3,1050000
SDV077246,SVC013,PDD030967,2025-02-11,2,300000
SDV077247,SVC009,PDD030959,2025-02-11,2,0
SDV077248,SVC001,PDD030959,2025-02-11,2,600000
SDV077249,SVC018,PDD030983,2025-02-11,2,4000000
SDV077250,SVC016,PDD030950,2025-02-11,2,40000
SDV077251,SVC012,PDD030950,2025-02-11,2,1000000
SDV077252,SVC004,PDD030988,2025-02-11,2,2400000
SDV077253,SVC007,PDD030988,2025-02-11,3,600000
